timestamp,participant_id,load_kw,gen_kw,battery_kwh
2016-06-10T06:45:00,battery_site,0.0,0.98,5.04
2016-06-10T07:00:00,battery_site,0.0,1.16,5.33
2016-06-10T07:15:00,battery_site,0.0,1.78,5.775
2016-06-10T07:30:00,battery_site,0.0,2.22,6.33
2016-06-10T07:45:00,battery_site,0.0,2.66,6.995
2016-06-10T08:00:00,battery_site,0.0,3.16,7.785
2016-06-10T08:15:00,battery_site,0.0,3.716,8.714
2016-06-10T08:30:00,battery_site,0.0,4.036,9.723
2016-06-10T08:45:00,battery_site,0.0,4.508,10.0
2016-06-10T09:00:00,battery_site,0.0,4.76,10.0
2016-06-10T09:15:00,battery_site,0.0,5.056,10.0
2016-06-10T09:30:00,battery_site,0.04,5.284,10.0
2016-06-10T09:45:00,battery_site,0.0,5.66,10.0
2016-06-10T10:00:00,battery_site,0.0,6.036,10.0
2016-06-10T10:15:00,battery_site,0.0,6.34,10.0
2016-06-10T10:30:00,battery_site,0.0,6.5,10.0
2016-06-10T10:45:00,battery_site,0.0,6.664,10.0
2016-06-10T11:00:00,battery_site,0.0,6.78,10.0
2016-06-10T11:15:00,battery_site,0.0,6.876,10.0
2016-06-10T11:30:00,battery_site,0.04,6.984,10.0
2016-06-10T11:45:00,battery_site,0.06,7.06,10.0
2016-06-10T12:00:00,battery_site,0.02,7.04,10.0
2016-06-10T12:15:00,battery_site,0.04,7.02,10.0
2016-06-10T12:30:00,battery_site,0.04,6.98,10.0
2016-06-10T12:45:00,battery_site,0.04,6.98,10.0
2016-06-10T13:00:00,battery_site,0.04,7.0,10.0
2016-06-10T13:15:00,battery_site,0.0,6.92,10.0
2016-06-10T13:30:00,battery_site,0.0,6.74,10.0
2016-06-10T13:45:00,battery_site,0.0,6.6,10.0
2016-06-10T14:00:00,battery_site,0.0,6.46,10.0
2016-06-10T14:15:00,battery_site,0.0,6.18,10.0
2016-06-10T14:30:00,battery_site,0.0,5.96,10.0
2016-06-10T14:45:00,battery_site,0.0,5.84,10.0
2016-06-10T15:00:00,battery_site,0.0,5.38,10.0
2016-06-10T15:15:00,battery_site,0.0,4.98,10.0
2016-06-10T15:30:00,battery_site,0.0,4.736,10.0
2016-06-10T15:45:00,battery_site,0.0,4.224,10.0
2016-06-10T16:00:00,battery_site,0.08,4.076,10.0
2016-06-10T16:15:00,battery_site,0.0,3.644,10.0
2016-06-10T16:30:00,battery_site,0.0,2.92,10.0
2016-06-10T16:45:00,battery_site,0.0,2.18,10.0
2016-06-10T17:00:00,battery_site,0.0,1.3,10.0
2016-06-10T17:15:00,battery_site,0.0,1.34,10.0
2016-06-10T17:30:00,battery_site,0.0,1.08,10.0
2016-06-10T17:45:00,battery_site,0.06,0.6,10.0
2016-06-10T18:00:00,battery_site,0.14,0.34,10.0
2016-06-10T18:15:00,battery_site,0.4,0.22,9.955
2016-06-10T18:30:00,battery_site,0.24,0.1,9.92
2016-06-10T18:45:00,battery_site,0.36,0.0,9.83
2016-06-10T19:00:00,battery_site,0.36,0.0,9.74
2016-06-10T19:15:00,battery_site,0.48,0.0,9.62
2016-06-10T19:30:00,battery_site,0.84,0.0,9.41
2016-06-10T19:45:00,battery_site,0.74,0.0,9.225
2016-06-10T20:00:00,battery_site,0.56,0.0,9.085
2016-06-10T20:15:00,battery_site,0.52,0.0,8.955
2016-06-10T20:30:00,battery_site,0.6,0.0,8.805
2016-06-10T20:45:00,battery_site,0.52,0.0,8.675
2016-06-10T21:00:00,battery_site,0.6,0.0,8.525
2016-06-10T21:15:00,battery_site,0.52,0.0,8.395
2016-06-10T21:30:00,battery_site,0.6,0.0,8.245
2016-06-10T21:45:00,battery_site,0.52,0.0,8.115
2016-06-10T22:00:00,battery_site,0.56,0.0,7.975
2016-06-10T22:15:00,battery_site,0.56,0.0,7.835
